Fz,ax_g,ay_g
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005169950550135131,0.014370329644414549
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0005689593669477945,0.014314800376228998
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006179191829013906,0.014234769140087344
200,-0.0006639181310779563,0.014129789821216002
200,-0.0006639181310779563,0.014129789821216002
200,-0.0012662711760361013,0.012586880433540486
200,-0.0012662711760361013,0.012586880433540486
200,-0.0013345055439678913,0.01239106748113372
200,-0.0013345055439678913,0.01239106748113372
200,-0.0013520496021439652,0.012335080098137398
200,-0.0013520496021439652,0.012335080098137398
200,-0.0013520496021439652,0.012335080098137398
200,-0.0014075950527386958,0.01211909221147692
200,-0.0014075950527386958,0.01211909221147692
200,-0.0014075950527386958,0.01211909221147692
200,-0.0014193203393610223,0.012063822523773537
200,-0.0014533139269013952,0.011883477057177046
200,-0.0014533139269013952,0.011883477057177046
200,-0.0014897954746743117,0.011629933512459353
200,-0.0014897954746743117,0.011629933512459353
200,-0.001512964846171136,0.011413211159091519
200,-0.0015178157464493928,0.01136067097590838
200,-0.0015365173481400327,0.011129811173463728
200,-0.0015515430077359027,0.010886588836273374
200,-0.0015726196574479137,0.010375082254948556
200,-0.0015859043303765238,0.00980443352114541
200,-0.0015919610875403105,0.009039023410140784
200,-0.0015779750354639626,0.0074929633669135465
200,-0.001547357723881401,0.006307210220434021
200,-0.0015140727951429725,0.005506580063145848
200,-0.001512497587674065,0.005480745814194989
200,-0.0015102763989991623,0.0054549094339435165
200,-0.0015102763989991623,0.0054549094339435165
200,-0.0015074190233107547,0.0054290710065087585
200,-0.0015039379633644274,0.005403230616111046
200,-0.0014998483035372598,0.0053773883470726305
200,-0.0014998483035372598,0.0053773883470726305
200,-0.0014951675580054818,0.0053515442838165984
200,-0.0014899154963998213,0.005325698510865777
200,-0.0014841139496664891,0.00529985111284165
200,-0.001477786599185862,0.00527400217446325
200,-0.0014709587524673474,0.005248151780546075
200,-0.0014636571089359505,0.005222300016000977
200,-0.0014559095194437994,0.005196446965833062
