current,temperature,rpm,torque,efficiency
990,20,5700,100,93.34
990,20,5700,110,92.76
990,20,5700,120,91.89
990,20,5700,130,90.73
990,20,5700,140,89.29
990,20,5700,150,87.56
990,20,5700,160,85.49
990,20,5700,170,83.1
990,20,5700,180,80.37
990,20,5800,0,83.99
990,20,5800,10,86.2
990,20,5800,20,88.12
990,20,5800,30,89.73
990,20,5800,40,91.04
990,20,5800,50,92.08
990,20,5800,60,92.83
990,20,5800,70,93.29
990,20,5800,80,93.47
990,20,5800,90,93.37
990,20,5800,100,92.98
990,20,5800,110,92.3
990,20,5800,120,91.34
990,20,5800,130,90.1
990,20,5800,140,88.57
990,20,5800,150,86.72
990,20,5800,160,84.53
990,20,5800,170,82.01
990,20,5800,180,79.16
990,20,5900,0,84.52
990,20,5900,10,86.64
990,20,5900,20,88.46
990,20,5900,30,89.97
990,20,5900,40,91.2
990,20,5900,50,92.14
990,20,5900,60,92.79
990,20,5900,70,93.16
990,20,5900,80,93.25
990,20,5900,90,93.05
990,20,5900,100,92.56
990,20,5900,110,91.8
990,20,5900,120,90.74
990,20,5900,130,89.4
990,20,5900,140,87.76
990,20,5900,150,85.78
990,20,5900,160,83.47
990,20,5900,170,80.81
990,20,5900,180,79.0
990,20,6000,0,85.04
990,20,6000,10,87.06
990,20,6000,20,88.78
990,20,6000,30,90.2
990,20,6000,40,91.32
990,20,6000,50,92.16
990,20,6000,60,92.72
990,20,6000,70,92.99
990,20,6000,80,92.98
990,20,6000,90,92.68
990,20,6000,100,92.1
990,20,6000,110,91.23
990,20,6000,120,90.08
990,20,6000,130,88.64
990,20,6000,140,86.86
990,20,6000,150,84.74
990,20,6000,160,82.28
990,20,6000,170,79.48
990,20,6000,180,79.0
990,20,6100,0,85.54
990,20,6100,10,87.46
990,20,6100,20,89.08
990,20,6100,30,90.39
990,20,6100,40,91.41
990,20,6100,50,92.15
990,20,6100,60,92.61
990,20,6100,70,92.78
990,20,6100,80,92.66
990,20,6100,90,92.26
990,20,6100,100,91.58
990,20,6100,110,90.61
990,20,6100,120,89.35
990,20,6100,130,87.78
990,20,6100,140,85.86
990,20,6100,150,83.59
990,20,6100,160,80.97
990,20,6100,170,79.0
990,20,6100,180,79.0
990,20,6200,0,86.02
990,20,6200,10,87.84
990,20,6200,20,89.35
990,20,6200,30,90.55
990,20,6200,40,91.47
990,20,6200,50,92.1
990,20,6200,60,92.45
990,20,6200,70,92.51
990,20,6200,80,92.29
990,20,6200,90,91.78
990,20,6200,100,90.99
990,20,6200,110,89.92
990,20,6200,120,88.54
990,20,6200,130,86.81
990,20,6200,140,84.73
990,20,6200,150,82.29
990,20,6200,160,79.49
990,20,6200,170,79.0
990,20,6200,180,79.0
990,20,6300,0,86.48
990,20,6300,10,88.19
990,20,6300,20,89.58
990,20,6300,30,90.68
990,20,6300,40,91.48
990,20,6300,50,92.0
990,20,6300,60,92.24
990,20,6300,70,92.19
990,20,6300,80,91.86
990,20,6300,90,91.24
990,20,6300,100,90.34
990,20,6300,110,89.15
990,20,6300,120,87.61
990,20,6300,130,85.71
990,20,6300,140,83.45
990,20,6300,150,80.81
990,20,6300,160,79.0
990,20,6300,170,79.0
990,20,6300,180,79.0
990,20,6400,0,86.9
990,20,6400,10,88.5
990,20,6400,20,89.78
990,20,6400,30,90.76
990,20,6400,40,91.45
990,20,6400,50,91.86
990,20,6400,60,91.98
990,20,6400,70,91.82
990,20,6400,80,91.37
990,20,6400,90,90.64
990,20,6400,100,89.62
990,20,6400,110,88.27
990,20,6400,120,86.55
990,20,6400,130,84.45
990,20,6400,140,81.98
990,20,6400,150,79.12
990,20,6400,160,79.0
990,20,6400,170,79.0
990,20,6400,180,79.0
990,20,6500,0,87.3
990,20,6500,10,88.78
990,20,6500,20,89.93
990,20,6500,30,90.79
990,20,6500,40,91.37
990,20,6500,50,91.65
990,20,6500,60,91.66
990,20,6500,70,91.38
990,20,6500,80,90.81
990,20,6500,90,89.96
990,20,6500,100,88.8
990,20,6500,110,87.25
990,20,6500,120,85.31
990,20,6500,130,82.98
990,20,6500,140,80.26
990,20,6500,150,79.0
990,20,6500,160,79.0
990,20,6500,170,79.0
990,20,6500,180,79.0
990,20,6600,0,87.65
990,20,6600,10,89.01
990,20,6600,20,90.04
990,20,6600,30,90.78
990,20,6600,40,91.23
990,20,6600,50,91.39
990,20,6600,60,91.27
990,20,6600,70,90.87
990,20,6600,80,90.18
990,20,6600,90,89.19
990,20,6600,100,87.82
990,20,6600,110,86.03
990,20,6600,120,83.84
990,20,6600,130,81.23
990,20,6600,140,79.0
990,20,6600,150,79.0
990,20,6600,160,79.0
990,20,6600,170,79.0
990,20,6600,180,79.0
990,20,6700,0,87.96
990,20,6700,10,89.19
990,20,6700,20,90.09
990,20,6700,30,90.7
990,20,6700,40,91.02
990,20,6700,50,91.06
990,20,6700,60,90.81
990,20,6700,70,90.28
990,20,6700,80,89.46
990,20,6700,90,88.26
990,20,6700,100,86.62
990,20,6700,110,84.54
990,20,6700,120,82.03
990,20,6700,130,79.08
990,20,6700,140,79.0
990,20,6700,150,79.0
990,20,6700,160,79.0
990,20,6700,170,79.0
990,20,6700,180,79.0
990,20,6800,0,88.22
990,20,6800,10,89.32
990,20,6800,20,90.09
990,20,6800,30,90.56
990,20,6800,40,90.75
990,20,6800,50,90.66
990,20,6800,60,90.28
990,20,6800,70,89.61
990,20,6800,80,88.58
990,20,6800,90,87.07
990,20,6800,100,85.09
990,20,6800,110,82.64
990,20,6800,120,79.72
990,20,6800,130,79.0
990,20,6800,140,79.0
990,20,6800,150,79.0
990,20,6800,160,79.0
990,20,6800,170,79.0
990,20,6800,180,79.0
990,20,6900,0,88.42
990,20,6900,10,89.39
990,20,6900,20,90.02
990,20,6900,30,90.36
990,20,6900,40,90.41
990,20,6900,50,90.17
990,20,6900,60,89.66
990,20,6900,70,88.78
990,20,6900,80,87.39
990,20,6900,90,85.48
990,20,6900,100,83.04
990,20,6900,110,80.08
990,20,6900,120,79.0
990,20,6900,130,79.0
990,20,6900,140,79.0
990,20,6900,150,79.0
990,20,6900,160,79.0
990,20,6900,170,79.0
990,20,6900,180,79.0
990,20,7000,0,88.57
990,20,7000,10,89.4
990,20,7000,20,89.88
990,20,7000,30,90.07
990,20,7000,40,89.98
990,20,7000,50,89.6
990,20,7000,60,88.88
990,20,7000,70,87.57
990,20,7000,80,85.66
990,20,7000,90,83.15
990,20,7000,100,80.03
990,20,7000,110,79.0
990,20,7000,120,79.0
990,20,7000,130,79.0
990,20,7000,140,79.0
990,20,7000,150,79.0
990,20,7000,160,79.0
990,20,7000,170,79.0
990,20,7000,180,79.0
990,20,7100,0,88.65
990,20,7100,10,89.33
990,20,7100,20,89.66
990,20,7100,30,89.7
990,20,7100,40,89.46
990,20,7100,50,88.87
990,20,7100,60,87.6
990,20,7100,70,85.58
990,20,7100,80,82.81
990,20,7100,90,79.3
990,20,7100,100,79.0
990,20,7100,110,79.0
990,20,7100,120,79.0
990,20,7100,130,79.0
990,20,7100,140,79.0
990,20,7100,150,79.0
990,20,7100,160,79.0
990,20,7100,170,79.0
990,20,7100,180,79.0
990,20,7200,0,88.66
990,20,7200,10,89.18
990,20,7200,20,89.35
990,20,7200,30,89.24
990,20,7200,40,88.76
990,20,7200,50,87.38
990,20,7200,60,84.98
990,20,7200,70,81.56
990,20,7200,80,79.0
990,20,7200,90,79.0
990,20,7200,100,79.0
990,20,7200,110,79.0
990,20,7200,120,79.0
990,20,7200,130,79.0
990,20,7200,140,79.0
990,20,7200,150,79.0
990,20,7200,160,79.0
990,20,7200,170,79.0
990,20,7200,180,79.0
990,20,7300,0,88.58
990,20,7300,10,88.94
990,20,7300,20,88.94
990,20,7300,30,88.51
990,20,7300,40,86.59
990,20,7300,50,82.96
990,20,7300,60,79.0
990,20,7300,70,79.0
990,20,7300,80,79.0
990,20,7300,90,79.0
990,20,7300,100,79.0
990,20,7300,110,79.0
990,20,7300,120,79.0
990,20,7300,130,79.0
990,20,7300,140,79.0
990,20,7300,150,79.0
990,20,7300,160,79.0
990,20,7300,170,79.0
990,20,7300,180,79.0
990,20,7400,0,88.41
990,20,7400,10,88.58
990,20,7400,20,87.71
990,20,7400,30,82.57
990,20,7400,40,79.0
990,20,7400,50,79.0
990,20,7400,60,79.0
990,20,7400,70,79.0
990,20,7400,80,79.0
990,20,7400,90,79.0
990,20,7400,100,79.0
990,20,7400,110,79.0
990,20,7400,120,79.0
990,20,7400,130,79.0
990,20,7400,140,79.0
990,20,7400,150,79.0
990,20,7400,160,79.0
990,20,7400,170,79.0
990,20,7400,180,79.0
990,20,7500,0,88.11
990,20,7500,10,79.0
990,20,7500,20,79.0
990,20,7500,30,79.0
990,20,7500,40,79.0
990,20,7500,50,79.0
990,20,7500,60,79.0
990,20,7500,70,79.0
990,20,7500,80,79.0
990,20,7500,90,79.0
990,20,7500,100,79.0
990,20,7500,110,79.0
990,20,7500,120,79.0
990,20,7500,130,79.0
990,20,7500,140,79.0
990,20,7500,150,79.0
990,20,7500,160,79.0
990,20,7500,170,79.0
990,20,7500,180,79.0
990,80,0,0,86.81
990,80,0,10,79.0
990,80,0,20,79.0
990,80,0,30,79.0
990,80,0,40,79.0
990,80,0,50,79.0
990,80,0,60,79.0
990,80,0,70,79.0
990,80,0,80,79.0
990,80,0,90,79.0
990,80,0,100,79.0
990,80,0,110,79.0
990,80,0,120,79.0
990,80,0,130,79.0
990,80,0,140,79.0
990,80,0,150,79.0
990,80,0,160,79.0
990,80,0,170,79.0
990,80,0,180,79.0
990,80,100,0,87.14
990,80,100,10,87.3
990,80,100,20,86.35
990,80,100,30,80.97
990,80,100,40,79.0
990,80,100,50,79.0
990,80,100,60,79.0
990,80,100,70,79.0
990,80,100,80,79.0
990,80,100,90,79.0
990,80,100,100,79.0
990,80,100,110,79.0
990,80,100,120,79.0
990,80,100,130,79.0
990,80,100,140,79.0
990,80,100,150,79.0
990,80,100,160,79.0
990,80,100,170,79.0
990,80,100,180,79.0
990,80,200,0,87.34
990,80,200,10,87.69
990,80,200,20,87.68
990,80,200,30,87.22
990,80,200,40,85.19
990,80,200,50,81.41
990,80,200,60,79.0
990,80,200,70,79.0
990,80,200,80,79.0
990,80,200,90,79.0
990,80,200,100,79.0
990,80,200,110,79.0
990,80,200,120,79.0
990,80,200,130,79.0
990,80,200,140,79.0
990,80,200,150,79.0
990,80,200,160,79.0
990,80,200,170,79.0
990,80,200,180,79.0
990,80,300,0,87.44
990,80,300,10,87.96
990,80,300,20,88.12
990,80,300,30,88.0
990,80,300,40,87.49
990,80,300,50,86.04
990,80,300,60,83.55
990,80,300,70,80.01
990,80,300,80,79.0
990,80,300,90,79.0
990,80,300,100,79.0
990,80,300,110,79.0
990,80,300,120,79.0
990,80,300,130,79.0
990,80,300,140,79.0
990,80,300,150,79.0
990,80,300,160,79.0
990,80,300,170,79.0
990,80,300,180,79.0
990,80,400,0,87.47
990,80,400,10,88.14
990,80,400,20,88.46
990,80,400,30,88.49
990,80,400,40,88.24
990,80,400,50,87.62
990,80,400,60,86.29
990,80,400,70,84.19
990,80,400,80,81.34
990,80,400,90,79.0
990,80,400,100,79.0
990,80,400,110,79.0
990,80,400,120,79.0
990,80,400,130,79.0
990,80,400,140,79.0
990,80,400,150,79.0
990,80,400,160,79.0
990,80,400,170,79.0
990,80,400,180,79.0
990,80,500,0,87.43
990,80,500,10,88.24
990,80,500,20,88.71
990,80,500,30,88.89
990,80,500,40,88.78
990,80,500,50,88.39
990,80,500,60,87.64
990,80,500,70,86.28
990,80,500,80,84.31
990,80,500,90,81.72
990,80,500,100,79.0
990,80,500,110,79.0
990,80,500,120,79.0
990,80,500,130,79.0
990,80,500,140,79.0
990,80,500,150,79.0
990,80,500,160,79.0
990,80,500,170,79.0
990,80,500,180,79.0
990,80,600,0,87.32
990,80,600,10,88.27
990,80,600,20,88.88
990,80,600,30,89.2
990,80,600,40,89.24
990,80,600,50,88.99
990,80,600,60,88.46
990,80,600,70,87.55
990,80,600,80,86.11
990,80,600,90,84.14
990,80,600,100,81.63
990,80,600,110,79.0
990,80,600,120,79.0
990,80,600,130,79.0
990,80,600,140,79.0
990,80,600,150,79.0
990,80,600,160,79.0
990,80,600,170,79.0
990,80,600,180,79.0
990,80,700,0,87.15
990,80,700,10,88.24
990,80,700,20,88.99
990,80,700,30,89.44
990,80,700,40,89.62
990,80,700,50,89.5
990,80,700,60,89.1
990,80,700,70,88.42
990,80,700,80,87.34
990,80,700,90,85.79
990,80,700,100,83.76
990,80,700,110,81.25
990,80,700,120,79.0
990,80,700,130,79.0
990,80,700,140,79.0
990,80,700,150,79.0
990,80,700,160,79.0
990,80,700,170,79.0
990,80,700,180,79.0
990,80,800,0,86.93
990,80,800,10,88.15
990,80,800,20,89.03
990,80,800,30,89.62
990,80,800,40,89.92
990,80,800,50,89.93
990,80,800,60,89.67
990,80,800,70,89.12
990,80,800,80,88.27
990,80,800,90,87.03
990,80,800,100,85.34
990,80,800,110,83.21
990,80,800,120,80.65
990,80,800,130,79.0
990,80,800,140,79.0
990,80,800,150,79.0
990,80,800,160,79.0
990,80,800,170,79.0
990,80,800,180,79.0
990,80,900,0,86.66
990,80,900,10,88.0
990,80,900,20,89.01
990,80,900,30,89.73
990,80,900,40,90.15
990,80,900,50,90.3
990,80,900,60,90.15
990,80,900,70,89.73
990,80,900,80,89.02
990,80,900,90,88.0
990,80,900,100,86.59
990,80,900,110,84.76
990,80,900,120,82.51
990,80,900,130,79.85
990,80,900,140,79.0
990,80,900,150,79.0
990,80,900,160,79.0
990,80,900,170,79.0
990,80,900,180,79.0
990,80,1000,0,86.35
990,80,1000,10,87.81
990,80,1000,20,88.94
990,80,1000,30,89.78
990,80,1000,40,90.33
990,80,1000,50,90.59
990,80,1000,60,90.57
990,80,1000,70,90.27
990,80,1000,80,89.68
990,80,1000,90,88.8
990,80,1000,100,87.61
990,80,1000,110,86.02
990,80,1000,120,84.03
990,80,1000,130,81.65
990,80,1000,140,79.0
990,80,1000,150,79.0
990,80,1000,160,79.0
990,80,1000,170,79.0
990,80,1000,180,79.0
990,80,1100,0,86.0
990,80,1100,10,87.58
990,80,1100,20,88.83
990,80,1100,30,89.78
990,80,1100,40,90.45
990,80,1100,50,90.83
990,80,1100,60,90.93
990,80,1100,70,90.74
990,80,1100,80,90.27
990,80,1100,90,89.51
990,80,1100,100,88.47
990,80,1100,110,87.08
990,80,1100,120,85.31
990,80,1100,130,83.17
990,80,1100,140,80.64
990,80,1100,150,79.0
990,80,1100,160,79.0
990,80,1100,170,79.0
990,80,1100,180,79.0
990,80,1200,0,85.62
990,80,1200,10,87.3
990,80,1200,20,88.67
990,80,1200,30,89.74
990,80,1200,40,90.52
990,80,1200,50,91.01
990,80,1200,60,91.22
990,80,1200,70,91.15
990,80,1200,80,90.79
990,80,1200,90,90.14
990,80,1200,100,89.21
990,80,1200,110,87.99
990,80,1200,120,86.41
990,80,1200,130,84.47
990,80,1200,140,82.15
990,80,1200,150,79.47
990,80,1200,160,79.0
990,80,1200,170,79.0
990,80,1200,180,79.0
990,80,1300,0,85.21
990,80,1300,10,87.0
990,80,1300,20,88.48
990,80,1300,30,89.65
990,80,1300,40,90.54
990,80,1300,50,91.15
990,80,1300,60,91.47
990,80,1300,70,91.5
990,80,1300,80,91.25
990,80,1300,90,90.71
990,80,1300,100,89.89
990,80,1300,110,88.79
990,80,1300,120,87.37
990,80,1300,130,85.6
990,80,1300,140,83.47
990,80,1300,150,80.98
990,80,1300,160,79.0
990,80,1300,170,79.0
990,80,1300,180,79.0
990,80,1400,0,84.77
990,80,1400,10,86.67
990,80,1400,20,88.25
990,80,1400,30,89.53
990,80,1400,40,90.53
990,80,1400,50,91.23
990,80,1400,60,91.66
990,80,1400,70,91.8
990,80,1400,80,91.65
990,80,1400,90,91.22
990,80,1400,100,90.51
990,80,1400,110,89.51
990,80,1400,120,88.22
990,80,1400,130,86.6
990,80,1400,140,84.64
990,80,1400,150,82.32
990,80,1400,160,79.65
990,80,1400,170,79.0
990,80,1400,180,79.0
990,80,1500,0,84.32
990,80,1500,10,86.31
990,80,1500,20,87.99
990,80,1500,30,89.38
990,80,1500,40,90.47
990,80,1500,50,91.28
990,80,1500,60,91.81
990,80,1500,70,92.05
990,80,1500,80,92.0
990,80,1500,90,91.67
990,80,1500,100,91.06
990,80,1500,110,90.16
990,80,1500,120,88.97
990,80,1500,130,87.49
990,80,1500,140,85.68
990,80,1500,150,83.51
990,80,1500,160,81.0
990,80,1500,170,79.0
990,80,1500,180,79.0
990,80,1600,0,83.84
990,80,1600,10,85.93
990,80,1600,20,87.71
990,80,1600,30,89.19
990,80,1600,40,90.39
990,80,1600,50,91.29
990,80,1600,60,91.92
990,80,1600,70,92.25
990,80,1600,80,92.3
990,80,1600,90,92.07
990,80,1600,100,91.55
990,80,1600,110,90.75
990,80,1600,120,89.66
990,80,1600,130,88.29
990,80,1600,140,86.61
990,80,1600,150,84.58
990,80,1600,160,82.22
990,80,1600,170,79.51
990,80,1600,180,79.0
990,80,1700,0,83.36
990,80,1700,10,85.54
990,80,1700,20,87.41
990,80,1700,30,88.99
990,80,1700,40,90.27
990,80,1700,50,91.27
990,80,1700,60,91.99
990,80,1700,70,92.42
990,80,1700,80,92.56
990,80,1700,90,92.42
990,80,1700,100,92.0
990,80,1700,110,91.29
990,80,1700,120,90.29
990,80,1700,130,89.01
990,80,1700,140,87.44
990,80,1700,150,85.55
990,80,1700,160,83.31
990,80,1700,170,80.74
990,80,1700,180,79.0
990,80,1800,0,82.87
990,80,1800,10,85.13
990,80,1800,20,87.1
990,80,1800,30,88.76
990,80,1800,40,90.14
990,80,1800,50,91.22
990,80,1800,60,92.03
990,80,1800,70,92.55
990,80,1800,80,92.78
990,80,1800,90,92.73
990,80,1800,100,92.39
990,80,1800,110,91.77
990,80,1800,120,90.87
990,80,1800,130,89.67
990,80,1800,140,88.2
990,80,1800,150,86.42
990,80,1800,160,84.31
990,80,1800,170,81.86
990,80,1800,180,79.09
990,80,1900,0,82.37
990,80,1900,10,84.72
990,80,1900,20,86.77
990,80,1900,30,88.52
990,80,1900,40,89.98
990,80,1900,50,91.15
990,80,1900,60,92.04
990,80,1900,70,92.64
990,80,1900,80,92.96
990,80,1900,90,92.99
990,80,1900,100,92.74
990,80,1900,110,92.21
990,80,1900,120,91.39
990,80,1900,130,90.28
990,80,1900,140,88.89
990,80,1900,150,87.21
990,80,1900,160,85.21
990,80,1900,170,82.88
990,80,1900,180,80.22
990,80,2000,0,81.87
990,80,2000,10,84.3
990,80,2000,20,86.44
990,80,2000,30,88.27
990,80,2000,40,89.8
990,80,2000,50,91.06
990,80,2000,60,92.03
990,80,2000,70,92.71
990,80,2000,80,93.11
990,80,2000,90,93.22
990,80,2000,100,93.05
990,80,2000,110,92.6
990,80,2000,120,91.86
990,80,2000,130,90.83
990,80,2000,140,89.52
990,80,2000,150,87.92
990,80,2000,160,86.03
990,80,2000,170,83.8
990,80,2000,180,81.25
990,80,2100,0,81.38
990,80,2100,10,83.89
990,80,2100,20,86.1
990,80,2100,30,88.0
990,80,2100,40,89.62
990,80,2100,50,90.95
990,80,2100,60,91.99
990,80,2100,70,92.75
990,80,2100,80,93.23
990,80,2100,90,93.42
990,80,2100,100,93.32
990,80,2100,110,92.94
990,80,2100,120,92.28
990,80,2100,130,91.33
990,80,2100,140,90.1
990,80,2100,150,88.58
990,80,2100,160,86.77
990,80,2100,170,84.64
990,80,2100,180,82.19
990,80,2200,0,80.9
990,80,2200,10,83.48
990,80,2200,20,85.76
990,80,2200,30,87.74
990,80,2200,40,89.42
990,80,2200,50,90.83
990,80,2200,60,91.94
990,80,2200,70,92.78
990,80,2200,80,93.32
990,80,2200,90,93.58
990,80,2200,100,93.56
990,80,2200,110,93.25
990,80,2200,120,92.66
990,80,2200,130,91.79
990,80,2200,140,90.62
990,80,2200,150,89.18
990,80,2200,160,87.44
990,80,2200,170,85.41
990,80,2200,180,83.05
990,80,2300,0,80.43
990,80,2300,10,83.07
990,80,2300,20,85.42
990,80,2300,30,87.47
990,80,2300,40,89.22
990,80,2300,50,90.69
990,80,2300,60,91.88
990,80,2300,70,92.78
990,80,2300,80,93.39
990,80,2300,90,93.72
990,80,2300,100,93.77
990,80,2300,110,93.53
990,80,2300,120,93.0
990,80,2300,130,92.2
990,80,2300,140,91.1
990,80,2300,150,89.72
990,80,2300,160,88.06
990,80,2300,170,86.1
990,80,2300,180,83.83
990,80,2400,0,79.97
990,80,2400,10,82.68
990,80,2400,20,85.09
990,80,2400,30,87.2
990,80,2400,40,89.02
990,80,2400,50,90.55
990,80,2400,60,91.8
990,80,2400,70,92.77
990,80,2400,80,93.45
990,80,2400,90,93.84
990,80,2400,100,93.95
990,80,2400,110,93.77
990,80,2400,120,93.31
990,80,2400,130,92.57
990,80,2400,140,91.53
990,80,2400,150,90.22
990,80,2400,160,88.62
990,80,2400,170,86.73
990,80,2400,180,84.53
990,80,2500,0,79.53
990,80,2500,10,82.3
990,80,2500,20,84.77
990,80,2500,30,86.94
990,80,2500,40,88.82
990,80,2500,50,90.41
990,80,2500,60,91.72
990,80,2500,70,92.74
990,80,2500,80,93.48
990,80,2500,90,93.93
990,80,2500,100,94.1
990,80,2500,110,93.98
990,80,2500,120,93.58
990,80,2500,130,92.9
990,80,2500,140,91.92
990,80,2500,150,90.67
990,80,2500,160,89.13
990,80,2500,170,87.3
990,80,2500,180,85.18
990,80,2600,0,79.12
990,80,2600,10,81.94
990,80,2600,20,84.46
990,80,2600,30,86.69
990,80,2600,40,88.62
990,80,2600,50,90.27
990,80,2600,60,91.63
990,80,2600,70,92.71
990,80,2600,80,93.5
990,80,2600,90,94.01
990,80,2600,100,94.23
990,80,2600,110,94.17
990,80,2600,120,93.82
990,80,2600,130,93.19
990,80,2600,140,92.28
990,80,2600,150,91.07
990,80,2600,160,89.59
990,80,2600,170,87.82
990,80,2600,180,85.75
990,80,2700,0,79.0
990,80,2700,10,81.59
990,80,2700,20,84.17
990,80,2700,30,86.45
990,80,2700,40,88.43
990,80,2700,50,90.13
990,80,2700,60,91.54
990,80,2700,70,92.67
990,80,2700,80,93.51
990,80,2700,90,94.07
990,80,2700,100,94.34
990,80,2700,110,94.33
990,80,2700,120,94.04
990,80,2700,130,93.45
990,80,2700,140,92.59
990,80,2700,150,91.44
990,80,2700,160,90.0
990,80,2700,170,88.28
990,80,2700,180,86.27
990,80,2800,0,79.0
990,80,2800,10,81.28
990,80,2800,20,83.9
990,80,2800,30,86.22
990,80,2800,40,88.25
990,80,2800,50,89.99
990,80,2800,60,91.45
990,80,2800,70,92.63
990,80,2800,80,93.52
990,80,2800,90,94.12
990,80,2800,100,94.44
990,80,2800,110,94.47
990,80,2800,120,94.22
990,80,2800,130,93.69
990,80,2800,140,92.87
990,80,2800,150,91.76
990,80,2800,160,90.37
990,80,2800,170,88.7
990,80,2800,180,86.74
990,80,2900,0,79.0
990,80,2900,10,80.98
990,80,2900,20,83.64
990,80,2900,30,86.01
990,80,2900,40,88.08
990,80,2900,50,89.87
990,80,2900,60,91.37
990,80,2900,70,92.58
990,80,2900,80,93.51
990,80,2900,90,94.16
990,80,2900,100,94.52
990,80,2900,110,94.59
990,80,2900,120,94.38
990,80,2900,130,93.89
990,80,2900,140,93.11
990,80,2900,150,92.05
990,80,2900,160,90.7
990,80,2900,170,89.06
990,80,2900,180,87.15
990,80,3000,0,79.0
990,80,3000,10,80.71
990,80,3000,20,83.41
990,80,3000,30,85.82
990,80,3000,40,87.93
990,80,3000,50,89.75
990,80,3000,60,91.28
990,80,3000,70,92.54
990,80,3000,80,93.5
990,80,3000,90,94.19
990,80,3000,100,94.58
990,80,3000,110,94.7
990,80,3000,120,94.52
990,80,3000,130,94.07
990,80,3000,140,93.32
990,80,3000,150,92.3
990,80,3000,160,90.99
990,80,3000,170,89.39
990,80,3000,180,87.51
990,80,3100,0,79.0
990,80,3100,10,80.48
990,80,3100,20,83.21
990,80,3100,30,85.64
990,80,3100,40,87.79
990,80,3100,50,89.64
990,80,3100,60,91.21
990,80,3100,70,92.49
990,80,3100,80,93.49
990,80,3100,90,94.21
990,80,3100,100,94.64
990,80,3100,110,94.78
990,80,3100,120,94.64
990,80,3100,130,94.22
990,80,3100,140,93.51
990,80,3100,150,92.51
990,80,3100,160,91.23
990,80,3100,170,89.67
990,80,3100,180,87.82
990,80,3200,0,79.0
990,80,3200,10,80.27
990,80,3200,20,83.03
990,80,3200,30,85.49
990,80,3200,40,87.66
990,80,3200,50,89.54
990,80,3200,60,91.14
990,80,3200,70,92.45
990,80,3200,80,93.48
990,80,3200,90,94.22
990,80,3200,100,94.68
990,80,3200,110,94.85
990,80,3200,120,94.74
990,80,3200,130,94.35
990,80,3200,140,93.66
990,80,3200,150,92.7
990,80,3200,160,91.44
990,80,3200,170,89.91
990,80,3200,180,88.09
990,80,3300,0,79.0
990,80,3300,10,80.1
990,80,3300,20,82.88
990,80,3300,30,85.37
990,80,3300,40,87.56
990,80,3300,50,89.46
990,80,3300,60,91.09
990,80,3300,70,92.42
990,80,3300,80,93.47
990,80,3300,90,94.24
990,80,3300,100,94.72
990,80,3300,110,94.91
990,80,3300,120,94.82
990,80,3300,130,94.45
990,80,3300,140,93.79
990,80,3300,150,92.85
990,80,3300,160,91.62
990,80,3300,170,90.11
990,80,3300,180,88.31
990,80,3400,0,79.0
990,80,3400,10,79.96
990,80,3400,20,82.76
990,80,3400,30,85.26
990,80,3400,40,87.48
990,80,3400,50,89.4
990,80,3400,60,91.04
990,80,3400,70,92.39
990,80,3400,80,93.46
990,80,3400,90,94.25
990,80,3400,100,94.75
990,80,3400,110,94.96
990,80,3400,120,94.89
990,80,3400,130,94.53
990,80,3400,140,93.89
990,80,3400,150,92.97
990,80,3400,160,91.76
990,80,3400,170,90.26
990,80,3400,180,88.49
990,80,3500,0,79.0
990,80,3500,10,79.85
990,80,3500,20,82.67
990,80,3500,30,85.19
990,80,3500,40,87.41
990,80,3500,50,89.35
990,80,3500,60,91.01
990,80,3500,70,92.37
990,80,3500,80,93.46
990,80,3500,90,94.25
990,80,3500,100,94.77
990,80,3500,110,95.0
990,80,3500,120,94.94
990,80,3500,130,94.6
990,80,3500,140,93.97
990,80,3500,150,93.06
990,80,3500,160,91.87
990,80,3500,170,90.38
990,80,3500,180,88.62
990,80,3600,0,79.0
990,80,3600,10,79.79
990,80,3600,20,82.61
990,80,3600,30,85.14
990,80,3600,40,87.37
990,80,3600,50,89.32
990,80,3600,60,90.98
990,80,3600,70,92.36
990,80,3600,80,93.45
990,80,3600,90,94.26
990,80,3600,100,94.78
990,80,3600,110,95.02
990,80,3600,120,94.97
990,80,3600,130,94.64
990,80,3600,140,94.03
990,80,3600,150,93.12
990,80,3600,160,91.94
990,80,3600,170,90.47
990,80,3600,180,88.71
990,80,3700,0,79.0
990,80,3700,10,79.76
990,80,3700,20,82.58
990,80,3700,30,85.12
990,80,3700,40,87.36
